acct_name,this_year_amt,this_year_percent,last_year_amt,last_year_percent,report_name,company_id,company_name,creation_date,seq,stock
無形資產,"156,684",0.24,"154,245",0.25,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,19,1210
生物資產－非流動,"495,862",0.76,"562,335",0.93,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,20,1210
遞延所得稅資產,"278,458",0.42,"343,056",0.56,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,21,1210
其他非流動資產,"2,040,367",3.11,"2,334,348",3.84,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,22,1210
非流動資產合計,"36,605,491",55.80,"33,206,962",54.68,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,23,1210
資產總額,"65,598,843",100.00,"60,727,809",100.00,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,24,1210
流動負債,,,,,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,25,1210
短期借款,"13,196,787",20.12,"13,262,347",21.84,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,26,1210
應付短期票券,"3,795,000",5.79,"3,835,000",6.32,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,27,1210
透過損益按公允價值衡量之金融負債－流動,0,0.00,"5,032",0.01,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,28,1210
應付票據,"295,004",0.45,"295,847",0.49,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,29,1210
應付帳款,"4,699,343",7.16,"5,245,050",8.64,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,30,1210
應付帳款－關係人,"139,914",0.21,"87,267",0.14,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,31,1210
其他應付款,"4,799,777",7.32,"2,406,428",3.96,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,32,1210
其他應付款項－關係人,0,0.00,0,0.00,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,33,1210
本期所得稅負債,"915,150",1.40,"360,513",0.59,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,34,1210
負債準備－流動,0,0.00,0,0.00,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,35,1210
與待出售非流動資產直接相關（或處分群組）之負債,0,0.00,0,0.00,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,36,1210
租賃負債－流動,"226,838",0.35,"211,732",0.35,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,37,1210
其他流動負債,"2,147,298",3.27,"1,857,509",3.06,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,38,1210
流動負債合計,"30,215,111",46.06,"27,566,725",45.39,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,39,1210
非流動負債,,,,,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,40,1210
應付公司債,0,0.00,0,0.00,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,41,1210
長期借款,"1,422,384",2.17,"1,908,239",3.14,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,42,1210
負債準備－非流動,"2,149",0.00,"3,438",0.01,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,43,1210
遞延所得稅負債,"165,856",0.25,"193,725",0.32,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,44,1210
租賃負債－非流動,"1,859,964",2.84,"798,781",1.32,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,45,1210
其他非流動負債,"245,945",0.37,"246,643",0.41,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,46,1210
非流動負債合計,"3,696,298",5.63,"3,150,826",5.19,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,47,1210
負債總額,"33,911,409",51.70,"30,717,551",50.58,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,48,1210
歸屬於母公司業主之權益,,,,,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,49,1210
股本,,,,,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,50,1210
普通股股本,"8,947,673",13.64,"8,947,673",14.73,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,51,1210
股本合計,"8,947,673",13.64,"8,947,673",14.73,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,52,1210
資本公積,,,,,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,53,1210
資本公積合計,"3,700,333",5.64,"3,385,503",5.57,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,54,1210
保留盈餘,,,,,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,55,1210
保留盈餘合計,"9,059,276",13.81,"8,213,768",13.53,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,56,1210
其他權益,,,,,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,57,1210
其他權益合計,"1,536,422",2.34,"1,471,489",2.42,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,58,1210
庫藏股票,"-283,235",-0.43,"-219,132",-0.36,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,59,1210
歸屬於母公司業主之權益合計,"22,960,469",35.00,"21,799,301",35.90,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,60,1210
非控制權益,"8,726,965",13.30,"8,210,957",13.52,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,61,1210
權益總額,"31,687,434",48.30,"30,010,258",49.42,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,62,1210
負債及權益總計,"65,598,843",100.00,"60,727,809",100.00,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,63,1210
預收股款（權益項下）之約當發行股數（單位：股）,0,,0,,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,64,1210
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,"50,698,471",,"49,059,472",,BalanceSheet,73008303,大成長城企業股份有限公司,2024-07-13,65,1210
流動資產,,,,,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,1,1215
現金及約當現金,"332,257",1.22,"260,477",1.03,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,2,1215
應收票據淨額,"300,275",1.10,"359,465",1.42,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,3,1215
應收票據－關係人淨額,172,0.00,"29,502",0.12,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,4,1215
應收帳款淨額,"2,633,510",9.65,"2,227,262",8.79,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,5,1215
應收帳款－關係人淨額,"83,370",0.31,"52,537",0.21,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,6,1215
其他應收款淨額,"25,854",0.09,"32,960",0.13,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,7,1215
其他應收款－關係人淨額,35,0.00,206,0.00,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,8,1215
存貨,"2,420,561",8.87,"2,530,403",9.99,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,9,1215
生物資產－流動,"1,912,731",7.01,"2,036,987",8.04,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,10,1215
預付款項,"222,346",0.81,"242,114",0.96,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,11,1215
其他流動資產,"9,650",0.04,"9,650",0.04,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,12,1215
流動資產合計,"7,940,761",29.08,"7,781,563",30.71,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,13,1215
非流動資產,,,,,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,14,1215
透過其他綜合損益按公允價值衡量之金融資產－非流動,"2,434,507",8.92,"2,295,417",9.06,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,15,1215
採用權益法之投資,"88,977",0.33,"93,061",0.37,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,16,1215
不動產、廠房及設備,"15,548,429",56.95,"14,002,850",55.26,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,17,1215
使用權資產,"352,936",1.29,"355,592",1.40,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,18,1215
無形資產,"30,643",0.11,"2,714",0.01,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,19,1215
生物資產－非流動,"555,028",2.03,"507,043",2.00,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,20,1215
遞延所得稅資產,"206,270",0.76,"158,653",0.63,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,21,1215
其他非流動資產,"144,663",0.53,"141,320",0.56,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,22,1215
非流動資產合計,"19,361,453",70.92,"17,556,650",69.29,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,23,1215
資產總額,"27,302,214",100.00,"25,338,213",100.00,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,24,1215
流動負債,,,,,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,25,1215
短期借款,"3,515,630",12.88,"3,292,000",12.99,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,26,1215
應付短期票券,"1,028,247",3.77,"1,067,938",4.21,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,27,1215
應付票據,"129,948",0.48,"494,938",1.95,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,28,1215
應付票據－關係人,"17,983",0.07,"7,348",0.03,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,29,1215
應付帳款,"1,220,666",4.47,"1,119,796",4.42,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,30,1215
應付帳款－關係人,"19,769",0.07,"37,117",0.15,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,31,1215
其他應付款,"804,871",2.95,"636,123",2.51,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,32,1215
其他應付款項－關係人,"34,651",0.13,"55,782",0.22,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,33,1215
本期所得稅負債,"494,572",1.81,"330,913",1.31,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,34,1215
租賃負債－流動,"54,602",0.20,"34,404",0.14,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,35,1215
其他流動負債,"681,375",2.50,"742,476",2.93,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,36,1215
流動負債合計,"8,002,314",29.31,"7,818,835",30.86,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,37,1215
非流動負債,,,,,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,38,1215
長期借款,"8,487,562",31.09,"7,579,284",29.91,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,39,1215
遞延所得稅負債,"33,371",0.12,"45,446",0.18,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,40,1215
租賃負債－非流動,"284,444",1.04,"299,373",1.18,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,41,1215
其他非流動負債,"18,711",0.07,"34,630",0.14,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,42,1215
非流動負債合計,"8,824,088",32.32,"7,958,733",31.41,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,43,1215
負債總額,"16,826,402",61.63,"15,777,568",62.27,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,44,1215
歸屬於母公司業主之權益,,,,,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,45,1215
股本,,,,,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,46,1215
普通股股本,"2,947,901",10.80,"2,947,901",11.63,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,47,1215
股本合計,"2,947,901",10.80,"2,947,901",11.63,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,48,1215
資本公積,,,,,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,49,1215
資本公積－採用權益法認列關聯企業及合資股權淨值之變動數,0,0.00,0,0.00,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,50,1215
資本公積－其他,"10,458",0.04,"6,640",0.03,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,51,1215
資本公積合計,"10,458",0.04,"6,640",0.03,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,52,1215
保留盈餘,,,,,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,53,1215
法定盈餘公積,"1,340,668",4.91,"1,181,684",4.66,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,54,1215
未分配盈餘（或待彌補虧損）,"5,154,173",18.88,"4,133,856",16.31,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,55,1215
保留盈餘合計,"6,494,841",23.79,"5,315,540",20.98,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,56,1215
其他權益,,,,,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,57,1215
國外營運機構財務報表換算之兌換差額,"41,385",0.15,"-25,129",-0.10,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,58,1215
透過其他綜合損益按公允價值衡量之金融資產未實現評價損益,"460,469",1.69,"834,333",3.29,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,59,1215
其他權益合計,"501,854",1.84,"809,204",3.19,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,60,1215
歸屬於母公司業主之權益合計,"9,955,054",36.46,"9,079,285",35.83,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,61,1215
非控制權益,"520,758",1.91,"481,360",1.90,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,62,1215
權益總額,"10,475,812",38.37,"9,560,645",37.73,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,63,1215
負債及權益總計,"27,302,214",100.00,"25,338,213",100.00,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,64,1215
待註銷股本股數（單位：股）,0,,0,,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,65,1215
預收股款（權益項下）之約當發行股數（單位：股）,0,,0,,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,66,1215
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0,,0,,BalanceSheet,36514783,台灣卜蜂企業股份有限公司,2024-07-13,67,1215
流動資產,,,,,BalanceSheet,73251209,統一企業股份有限公司,2024-07-13,1,1216
現金及約當現金,"97,238,675",14.41,"93,916,847",17.15,BalanceSheet,73251209,統一企業股份有限公司,2024-07-13,2,1216
透過損益按公允價值衡量之金融資產－流動,"14,175,573",2.10,"8,218,300",1.50,BalanceSheet,73251209,統一企業股份有限公司,2024-07-13,3,1216
按攤銷後成本衡量之金融資產－流動,"15,942,182",2.36,"15,322,834",2.80,BalanceSheet,73251209,統一企業股份有限公司,2024-07-13,4,1216
應收票據淨額,"1,320,219",0.20,"1,388,957",0.25,BalanceSheet,73251209,統一企業股份有限公司,2024-07-13,5,1216
應收票據－關係人淨額,44,0.00,269,0.00,BalanceSheet,73251209,統一企業股份有限公司,2024-07-13,6,1216
應收帳款淨額,"19,613,945",2.91,"17,233,099",3.15,BalanceSheet,73251209,統一企業股份有限公司,2024-07-13,7,1216
應收帳款－關係人淨額,"813,015",0.12,"1,308,715",0.24,BalanceSheet,73251209,統一企業股份有限公司,2024-07-13,8,1216
其他應收款淨額,"7,903,999",1.17,"9,031,544",1.65,BalanceSheet,73251209,統一企業股份有限公司,2024-07-13,9,1216
本期所得稅資產,"120,739",0.02,"192,191",0.04,BalanceSheet,73251209,統一企業股份有限公司,2024-07-13,10,1216
存貨,"55,027,427",8.15,"47,448,862",8.67,BalanceSheet,73251209,統一企業股份有限公司,2024-07-13,11,1216
預付款項,"5,330,460",0.79,"5,227,541",0.95,BalanceSheet,73251209,統一企業股份有限公司,2024-07-13,12,1216
其他流動資產,"3,766,288",0.56,"3,425,456",0.63,BalanceSheet,73251209,統一企業股份有限公司,2024-07-13,13,1216
流動資產合計,"221,252,566",32.79,"202,714,615",37.02,BalanceSheet,73251209,統一企業股份有限公司,2024-07-13,14,1216
非流動資產,,,,,BalanceSheet,73251209,統一企業股份有限公司,2024-07-13,15,1216
透過損益按公允價值衡量之金融資產－非流動,"7,083,176",1.05,"6,346,522",1.16,BalanceSheet,73251209,統一企業股份有限公司,2024-07-13,16,1216
透過其他綜合損益按公允價值衡量之金融資產－非流動,"5,306,008",0.79,"5,035,095",0.92,BalanceSheet,73251209,統一企業股份有限公司,2024-07-13,17,1216
按攤銷後成本衡量之金融資產－非流動,"23,500,066",3.48,"18,416,203",3.36,BalanceSheet,73251209,統一企業股份有限公司,2024-07-13,18,1216
採用權益法之投資,"29,191,883",4.33,"33,539,345",6.13,BalanceSheet,73251209,統一企業股份有限公司,2024-07-13,19,1216
不動產、廠房及設備,"170,683,469",25.29,"126,561,364",23.11,BalanceSheet,73251209,統一企業股份有限公司,2024-07-13,20,1216
使用權資產,"128,614,447",19.06,"98,231,925",17.94,BalanceSheet,73251209,統一企業股份有限公司,2024-07-13,21,1216
投資性不動產淨額,"19,166,107",2.84,"21,883,346",4.00,BalanceSheet,73251209,統一企業股份有限公司,2024-07-13,22,1216
無形資產,"47,039,112",6.97,"16,350,318",2.99,BalanceSheet,73251209,統一企業股份有限公司,2024-07-13,23,1216
遞延所得稅資產,"8,022,680",1.19,"6,550,677",1.20,BalanceSheet,73251209,統一企業股份有限公司,2024-07-13,24,1216
其他非流動資產,"14,960,245",2.22,"11,913,950",2.18,BalanceSheet,73251209,統一企業股份有限公司,2024-07-13,25,1216
